Time,Subject,Behavior,Day,Media total length,Condition,Song,Period
1504.868,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1505.899,UNB12_15_6,Call,2,2410.63,GO,C,Post
1506.134,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1507.168,UNB12_15_6,Call,2,2410.63,GO,C,Post
1507.669,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1507.932,UNB12_15_6,Scoot,2,2410.63,GO,C,Post
1509.731,UNB12_15_6,Call,2,2410.63,GO,C,Post
1510.235,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1510.737,UNB12_15_6,Call,2,2410.63,GO,C,Post
1511.001,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1513.303,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1513.561,UNB12_15_6,Scoot,2,2410.63,GO,C,Post
1514.835,UNB12_15_6,Call,2,2410.63,GO,C,Post
1515.072,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1516.1,UNB12_15_6,Call,2,2410.63,GO,C,Post
1516.1,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1519.932,UNB12_15_6,Call,2,2410.63,GO,C,Post
1520.437,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1521.469,UNB12_15_6,Call,2,2410.63,GO,C,Post
1521.732,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1522.501,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1522.734,UNB12_15_6,Scoot,2,2410.63,GO,C,Post
1524.27,UNB12_15_6,Call,2,2410.63,GO,C,Post
1524.536,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1525.565,UNB12_15_6,Call,2,2410.63,GO,C,Post
1525.803,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1528.104,UNB12_15_6,Call,2,2410.63,GO,C,Post
1528.369,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1528.869,UNB12_15_6,Scoot,2,2410.63,GO,C,Post
1529.637,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1530.423,UNB12_15_6,Call,2,2410.63,GO,C,Post
1530.834,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1531.332,UNB12_15_6,Scoot,2,2410.63,GO,C,Post
1531.835,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1532.604,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1532.869,UNB12_15_6,Scoot,2,2410.63,GO,C,Post
1535.165,UNB12_15_6,Call,2,2410.63,GO,C,Post
1535.165,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1535.937,UNB12_15_6,Call,2,2410.63,GO,C,Post
1536.201,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1536.704,UNB12_15_6,Scoot,2,2410.63,GO,C,Post
1540.033,UNB12_15_6,Call,2,2410.63,GO,C,Post
1540.265,UNB12_15_6,Call,2,2410.63,GO,C,Post
1540.532,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1541.803,UNB12_15_6,Call,2,2410.63,GO,C,Post
1542.068,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1542.836,UNB12_15_6,Scoot,2,2410.63,GO,C,Post
1546.401,UNB12_15_6,Call,2,2410.63,GO,C,Post
1546.669,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1548.2,UNB12_15_6,Call,2,2410.63,GO,C,Post
1548.438,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1552.034,UNB12_15_6,Call,2,2410.63,GO,C,Post
1552.801,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1555.599,UNB12_15_6,Call,2,2410.63,GO,C,Post
1559.236,UNB12_15_6,Call,2,2410.63,GO,C,Post
1560.266,UNB12_15_6,Puff,2,2410.63,GO,C,Post
1560.767,UNB12_15_6,Puff,2,2410.63,GO,C,Post
1561.303,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1561.803,UNB12_15_6,Scoot,2,2410.63,GO,C,Post
1562.834,UNB12_15_6,Call,2,2410.63,GO,C,Post
1563.069,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1564.103,UNB12_15_6,Call,2,2410.63,GO,C,Post
1564.367,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1565.132,UNB12_15_6,Scoot,2,2410.63,GO,C,Post
1566.664,UNB12_15_6,Call,2,2410.63,GO,C,Post
1567.17,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1568.436,UNB12_15_6,Call,2,2410.63,GO,C,Post
1568.702,UNB12_15_6,Call,2,2410.63,GO,C,Post
1568.965,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1571.003,UNB12_15_6,Call,2,2410.63,GO,C,Post
1571.768,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1571.768,UNB12_15_6,Scoot,2,2410.63,GO,C,Post
1577.636,UNB12_15_6,Call,2,2410.63,GO,C,Post
1578.905,UNB12_15_6,Call,2,2410.63,GO,C,Post
1579.435,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1579.936,UNB12_15_6,Call,2,2410.63,GO,C,Post
1580.201,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1581.201,UNB12_15_6,Call,2,2410.63,GO,C,Post
1581.201,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1581.967,UNB12_15_6,Call,2,2410.63,GO,C,Post
1582.235,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1584.535,UNB12_15_6,Call,2,2410.63,GO,C,Post
1585.035,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1586.569,UNB12_15_6,Call,2,2410.63,GO,C,Post
1586.569,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1587.599,UNB12_15_6,Call,2,2410.63,GO,C,Post
1587.599,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1588.368,UNB12_15_6,Scoot,2,2410.63,GO,C,Post
1590.165,UNB12_15_6,Call,2,2410.63,GO,C,Post
1590.403,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1591.433,UNB12_15_6,Call,2,2410.63,GO,C,Post
1591.697,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1592.703,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1592.969,UNB12_15_6,Scoot,2,2410.63,GO,C,Post
1593.995,UNB12_15_6,Call,2,2410.63,GO,C,Post
1594.236,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1597.569,UNB12_15_6,Call,2,2410.63,GO,C,Post
1597.827,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1598.335,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1598.571,UNB12_15_6,Scoot,2,2410.63,GO,C,Post
1599.603,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1601.132,UNB12_15_6,Call,2,2410.63,GO,C,Post
1601.4,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1601.636,UNB12_15_6,Scoot,2,2410.63,GO,C,Post
1603.934,UNB12_15_6,Call,2,2410.63,GO,C,Post
1604.203,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1606.236,UNB12_15_6,Call,2,2410.63,GO,C,Post
1606.502,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1608.302,UNB12_15_6,Feed,2,2410.63,GO,C,Post
1612.664,UNB12_15_6,Call,2,2410.63,GO,C,Post
1613.431,UNB12_15_6,Feed,2,2410.63,GO,C,Post
1614.962,UNB12_15_6,Call,2,2410.63,GO,C,Post
1615.468,UNB12_15_6,Feed,2,2410.63,GO,C,Post
1616.494,UNB12_15_6,Call,2,2410.63,GO,C,Post
1617.003,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1619.036,UNB12_15_6,Call,2,2410.63,GO,C,Post
1619.537,UNB12_15_6,Call,2,2410.63,GO,C,Post
1619.802,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1620.569,UNB12_15_6,Feed,2,2410.63,GO,C,Post
1624.667,UNB12_15_6,Call,2,2410.63,GO,C,Post
1624.905,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1627.469,UNB12_15_6,Call,2,2410.63,GO,C,Post
1628.501,UNB12_15_6,Poke,2,2410.63,GO,C,Post
1639.227,UNB12_15_6,Call,2,2410.63,GO,C,Post
1641.265,UNB12_15_6,Poke,2,2410.63,GO,C,Post
1668.673,UNB12_15_6,Call,2,2410.63,GO,C,Post
1673.806,UNB12_15_6,Poke,2,2410.63,GO,C,Post
1682.768,UNB12_15_6,Call,2,2410.63,GO,C,Post
1684.302,UNB12_15_6,Call,2,2410.63,GO,C,Post
1685.835,UNB12_15_6,Call,2,2410.63,GO,C,Post
1687.132,UNB12_15_6,Call,2,2410.63,GO,C,Post
1687.365,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1690.941,UNB12_15_6,Call,2,2410.63,GO,C,Post
1691.97,UNB12_15_6,Feed,2,2410.63,GO,C,Post
1694.532,UNB12_15_6,Call,2,2410.63,GO,C,Post
1695.301,UNB12_15_6,Feed,2,2410.63,GO,C,Post
1697.602,UNB12_15_6,Call,2,2410.63,GO,C,Post
1698.104,UNB12_15_6,Feed,2,2410.63,GO,C,Post
1702.699,UNB12_15_6,Call,2,2410.63,GO,C,Post
1703.466,UNB12_15_6,Call,2,2410.63,GO,C,Post
1704.234,UNB12_15_6,Feed,2,2410.63,GO,C,Post
1709.336,UNB12_15_6,Call,2,2410.63,GO,C,Post
1710.869,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1711.637,UNB12_15_6,Call,2,2410.63,GO,C,Post
1712.14,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1713.169,UNB12_15_6,Feed,2,2410.63,GO,C,Post
1713.694,UNB12_15_6,Call,2,2410.63,GO,C,Post
1714.2,UNB12_15_6,Call,2,2410.63,GO,C,Post
1714.439,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1715.206,UNB12_15_6,Call,2,2410.63,GO,C,Post
1715.466,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1718.268,UNB12_15_6,Feed,2,2410.63,GO,C,Post
1719.3,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1719.566,UNB12_15_6,Scoot,2,2410.63,GO,C,Post
1724.67,UNB12_15_6,Call,2,2410.63,GO,C,Post
1725.698,UNB12_15_6,Call,2,2410.63,GO,C,Post
1726.202,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1727.469,UNB12_15_6,Call,2,2410.63,GO,C,Post
1729.001,UNB12_15_6,Call,2,2410.63,GO,C,Post
1729.265,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1729.765,UNB12_15_6,Scoot,2,2410.63,GO,C,Post
1730.535,UNB12_15_6,Poke,2,2410.63,GO,C,Post
1731.042,UNB12_15_6,Call,2,2410.63,GO,C,Post
1731.042,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1733.34,UNB12_15_6,Feed,2,2410.63,GO,C,Post
1736.166,UNB12_15_6,Call,2,2410.63,GO,C,Post
1736.403,UNB12_15_6,Feed,2,2410.63,GO,C,Post
1740.199,UNB12_15_6,Call,2,2410.63,GO,C,Post
1740.467,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1742,UNB12_15_6,Call,2,2410.63,GO,C,Post
1742.233,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1743.267,UNB12_15_6,Feed,2,2410.63,GO,C,Post
1745.566,UNB12_15_6,Call,2,2410.63,GO,C,Post
1745.831,UNB12_15_6,Call,2,2410.63,GO,C,Post
1746.065,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1747.342,UNB12_15_6,Call,2,2410.63,GO,C,Post
1747.602,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1749.904,UNB12_15_6,Feed,2,2410.63,GO,C,Post
1750.408,UNB12_15_6,Call,2,2410.63,GO,C,Post
1750.934,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1752.469,UNB12_15_6,Call,2,2410.63,GO,C,Post
1752.726,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1754.002,UNB12_15_6,Call,2,2410.63,GO,C,Post
1754.258,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1754.502,UNB12_15_6,Scoot,2,2410.63,GO,C,Post
1756.3,UNB12_15_6,Call,2,2410.63,GO,C,Post
1756.536,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1758.068,UNB12_15_6,Call,2,2410.63,GO,C,Post
1758.334,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1758.601,UNB12_15_6,Scoot,2,2410.63,GO,C,Post
1760.634,UNB12_15_6,Call,2,2410.63,GO,C,Post
1760.901,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1763.198,UNB12_15_6,Call,2,2410.63,GO,C,Post
1763.966,UNB12_15_6,Scoot,2,2410.63,GO,C,Post
1765.499,UNB12_15_6,Call,2,2410.63,GO,C,Post
1766.002,UNB12_15_6,Scoot,2,2410.63,GO,C,Post
1766.264,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1768.037,UNB12_15_6,Call,2,2410.63,GO,C,Post
1768.3,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1769.57,UNB12_15_6,Call,2,2410.63,GO,C,Post
1769.833,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1771.369,UNB12_15_6,Call,2,2410.63,GO,C,Post
1771.628,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1771.87,UNB12_15_6,Scoot,2,2410.63,GO,C,Post
1774.434,UNB12_15_6,Call,2,2410.63,GO,C,Post
1774.673,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1775.438,UNB12_15_6,Call,2,2410.63,GO,C,Post
1775.704,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1775.966,UNB12_15_6,Scoot,2,2410.63,GO,C,Post
1778.5,UNB12_15_6,Call,2,2410.63,GO,C,Post
1778.765,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1779.802,UNB12_15_6,Call,2,2410.63,GO,C,Post
1780.034,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1780.568,UNB12_15_6,Scoot,2,2410.63,GO,C,Post
1783.633,UNB12_15_6,Call,2,2410.63,GO,C,Post
1783.868,UNB12_15_6,Call,2,2410.63,GO,C,Post
1784.134,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1784.901,UNB12_15_6,Call,2,2410.63,GO,C,Post
1785.166,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1785.668,UNB12_15_6,Scoot,2,2410.63,GO,C,Post
1787.465,UNB12_15_6,Call,2,2410.63,GO,C,Post
1787.703,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1789.237,UNB12_15_6,Call,2,2410.63,GO,C,Post
1789.5,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1790.002,UNB12_15_6,Scoot,2,2410.63,GO,C,Post
1791.801,UNB12_15_6,Call,2,2410.63,GO,C,Post
1792.3,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1793.832,UNB12_15_6,Call,2,2410.63,GO,C,Post
1794.1,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1795.635,UNB12_15_6,Scoot,2,2410.63,GO,C,Post
1796.401,UNB12_15_6,Call,2,2410.63,GO,C,Post
1796.637,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1798.938,UNB12_15_6,Call,2,2410.63,GO,C,Post
1799.201,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1802.265,UNB12_15_6,Call,2,2410.63,GO,C,Post
1802.766,UNB12_15_6,Hop,2,2410.63,GO,C,Post
1806.603,UNB12_15_6,Call,2,2410.63,GO,C,Post
1810.436,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1810.7,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1812.494,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1812.732,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1813.499,UNB12_15_6,Feed,2,2410.63,GO,C,Remainder
1815.801,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1816.345,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1816.602,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1817.366,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1817.366,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1819.399,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1819.668,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1822.2,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1822.733,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1823.234,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1823.5,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1824.765,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1825.265,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1826.034,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1827.835,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1828.336,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1829.101,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1829.37,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1831.143,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1831.143,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1833.701,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1833.969,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1834.229,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1835.233,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1835.501,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1835.761,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1838.06,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1838.568,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1839.833,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1840.101,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1840.6,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1842.134,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1842.4,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1843.404,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1843.668,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1844.933,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1845.201,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1847.767,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1848.001,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1849.037,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1849.3,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1850.569,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1850.83,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1852.604,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1853.13,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1854.4,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1854.662,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1855.167,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1858.472,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1858.734,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1859.001,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1859.767,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1860.002,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1860.534,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1862.301,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1863.068,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1863.332,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1864.602,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1864.868,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1865.637,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1866.9,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1867.169,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1869.969,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1870.733,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1871.004,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1871.769,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1874.065,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1874.308,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1874.57,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1876.1,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1876.629,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1876.866,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1877.372,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1877.633,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1878.927,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1879.435,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1880.965,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1881.469,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1884.032,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1884.267,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1884.534,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1885.566,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1885.8,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1886.334,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1886.567,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1887.101,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1888.634,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1888.868,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1890.932,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1891.167,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1891.699,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1893.732,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1893.976,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1895.53,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1895.766,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1909.065,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1909.834,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1911.365,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1912.131,UNB12_15_6,Puff,2,2410.63,GO,C,Remainder
1912.637,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1912.899,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1912.899,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1914.431,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1914.935,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1915.434,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1919.028,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1919.533,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1921.834,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1923.103,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1928.467,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1933.568,UNB12_15_6,Preen,2,2410.63,GO,C,Remainder
1933.834,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1935.365,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1936.136,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1937.403,UNB12_15_6,Poke,2,2410.63,GO,C,Remainder
1939.704,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1940.228,UNB12_15_6,Poke,2,2410.63,GO,C,Remainder
1941.737,UNB12_15_6,Poke,2,2410.63,GO,C,Remainder
1946.603,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1947.1,UNB12_15_6,Poke,2,2410.63,GO,C,Remainder
1948.401,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1948.904,UNB12_15_6,Poke,2,2410.63,GO,C,Remainder
1950.432,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1950.702,UNB12_15_6,Poke,2,2410.63,GO,C,Remainder
1952.734,UNB12_15_6,Poke,2,2410.63,GO,C,Remainder
1956.065,UNB12_15_6,Poke,2,2410.63,GO,C,Remainder
1957.597,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1958.866,UNB12_15_6,Puff,2,2410.63,GO,C,Remainder
1961.427,UNB12_15_6,Poke,2,2410.63,GO,C,Remainder
1963.467,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1963.966,UNB12_15_6,Poke,2,2410.63,GO,C,Remainder
1964.733,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1968.301,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1968.835,UNB12_15_6,Poke,2,2410.63,GO,C,Remainder
1972.401,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1972.667,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1973.434,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1973.667,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1974.2,UNB12_15_6,Poke,2,2410.63,GO,C,Remainder
1977.502,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1979.8,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1980.833,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1983.135,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
1984.159,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1984.903,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1985.934,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1986.202,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1986.437,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1987.469,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1988.233,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1988.735,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1989.003,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1989.768,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1990.033,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1990.268,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1992.567,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1993.332,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1997.169,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1997.433,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
1998.703,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
1998.968,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2002.294,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2007.636,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2010.203,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2010.7,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2012.234,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2012.503,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2014.533,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2015.066,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2017.603,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
2017.868,UNB12_15_6,Hop,2,2410.63,GO,C,Remainder
2020.169,UNB12_15_6,Scoot,2,2410.63,GO,C,Remainder
2021.7,UNB12_15_6,Call,2,2410.63,GO,C,Remainder
