"","BirdID","Bin","Stimulus","Correct","Cohort"
"14064","298",37,"GO",1,"Leiden"
"14065","298",37,"NO-GO",1,"Leiden"
"14066","298",37,"NO-GO",1,"Leiden"
"14067","298",37,"GO",1,"Leiden"
"14068","298",37,"NO-GO",1,"Leiden"
"14069","298",37,"GO",1,"Leiden"
"14070","298",37,"NO-GO",1,"Leiden"
"14071","298",37,"NO-GO",1,"Leiden"
"14072","298",37,"NO-GO",1,"Leiden"
"14073","298",37,"GO",1,"Leiden"
"14074","298",37,"NO-GO",0,"Leiden"
"14075","298",37,"NO-GO",1,"Leiden"
"14076","298",37,"GO",1,"Leiden"
"14077","298",37,"NO-GO",1,"Leiden"
"14078","298",37,"NO-GO",1,"Leiden"
"14079","298",37,"GO",1,"Leiden"
"14080","298",37,"NO-GO",1,"Leiden"
"14081","298",37,"NO-GO",1,"Leiden"
"14082","298",37,"GO",1,"Leiden"
"14083","298",37,"GO",0,"Leiden"
"14084","298",37,"GO",0,"Leiden"
"14085","298",37,"NO-GO",1,"Leiden"
"14086","298",37,"GO",1,"Leiden"
"14087","298",37,"NO-GO",1,"Leiden"
"14088","298",37,"GO",1,"Leiden"
"14089","298",37,"GO",1,"Leiden"
"14090","298",37,"NO-GO",1,"Leiden"
"14091","298",37,"GO",1,"Leiden"
"14092","298",37,"NO-GO",0,"Leiden"
"14093","298",37,"NO-GO",1,"Leiden"
"14094","298",37,"NO-GO",1,"Leiden"
"14095","298",37,"GO",1,"Leiden"
"14096","298",37,"GO",1,"Leiden"
"14097","298",37,"NO-GO",1,"Leiden"
"14098","298",37,"GO",1,"Leiden"
"14099","298",37,"NO-GO",1,"Leiden"
"14100","298",37,"GO",1,"Leiden"
"14101","298",37,"GO",0,"Leiden"
"14102","298",37,"GO",1,"Leiden"
"14103","298",37,"GO",1,"Leiden"
"14104","298",37,"NO-GO",1,"Leiden"
"14105","298",37,"GO",1,"Leiden"
"14106","298",37,"GO",1,"Leiden"
"14107","298",37,"GO",1,"Leiden"
"14108","298",37,"NO-GO",1,"Leiden"
"14109","298",37,"GO",1,"Leiden"
"14110","298",38,"NO-GO",1,"Leiden"
"14111","298",38,"GO",1,"Leiden"
"14112","298",38,"NO-GO",1,"Leiden"
"14113","298",38,"NO-GO",1,"Leiden"
"14114","298",38,"NO-GO",1,"Leiden"
"14115","298",38,"NO-GO",1,"Leiden"
"14116","298",38,"GO",1,"Leiden"
"14117","298",38,"GO",1,"Leiden"
"14118","298",38,"NO-GO",1,"Leiden"
"14119","298",38,"GO",1,"Leiden"
"14120","298",38,"NO-GO",1,"Leiden"
"14121","298",38,"GO",1,"Leiden"
"14122","298",38,"GO",1,"Leiden"
"14123","298",38,"NO-GO",1,"Leiden"
"14124","298",38,"NO-GO",1,"Leiden"
"14125","298",38,"GO",1,"Leiden"
"14126","298",38,"NO-GO",1,"Leiden"
"14127","298",38,"NO-GO",1,"Leiden"
"14128","298",38,"NO-GO",1,"Leiden"
"14129","298",38,"NO-GO",1,"Leiden"
"14130","298",38,"GO",1,"Leiden"
"14131","298",38,"NO-GO",1,"Leiden"
"14132","298",38,"GO",1,"Leiden"
"14133","298",38,"NO-GO",1,"Leiden"
"14134","298",38,"GO",0,"Leiden"
"14135","298",38,"GO",1,"Leiden"
"14136","298",38,"NO-GO",1,"Leiden"
"14137","298",38,"NO-GO",1,"Leiden"
"14138","298",38,"NO-GO",1,"Leiden"
"14139","298",38,"NO-GO",1,"Leiden"
"14140","298",38,"NO-GO",1,"Leiden"
"14141","298",38,"GO",1,"Leiden"
"14142","298",38,"NO-GO",1,"Leiden"
"14143","298",38,"NO-GO",1,"Leiden"
"14144","298",38,"NO-GO",1,"Leiden"
"14145","298",38,"GO",1,"Leiden"
"14146","298",38,"GO",1,"Leiden"
"14147","298",38,"GO",1,"Leiden"
"14148","298",38,"GO",1,"Leiden"
"14149","298",38,"NO-GO",1,"Leiden"
"14150","298",38,"NO-GO",1,"Leiden"
"14151","298",38,"NO-GO",1,"Leiden"
"14152","298",38,"NO-GO",1,"Leiden"
"14153","298",38,"GO",1,"Leiden"
"14154","298",38,"GO",1,"Leiden"
"14155","298",38,"GO",1,"Leiden"
"14156","298",38,"NO-GO",1,"Leiden"
"14157","298",38,"GO",1,"Leiden"
"14158","298",38,"GO",1,"Leiden"
"14159","298",38,"NO-GO",1,"Leiden"
"14160","298",38,"GO",1,"Leiden"
"14161","298",38,"NO-GO",1,"Leiden"
"14162","298",38,"NO-GO",1,"Leiden"
"14163","298",38,"NO-GO",1,"Leiden"
"14164","298",38,"NO-GO",0,"Leiden"
"14165","298",38,"GO",1,"Leiden"
"14166","298",38,"GO",1,"Leiden"
"14167","298",38,"GO",1,"Leiden"
"14168","298",38,"NO-GO",1,"Leiden"
"14169","298",38,"NO-GO",1,"Leiden"
"14170","298",38,"GO",1,"Leiden"
"14171","298",38,"GO",1,"Leiden"
"14172","298",38,"GO",1,"Leiden"
"14173","298",38,"GO",1,"Leiden"
"14174","298",38,"GO",1,"Leiden"
"14175","298",38,"GO",1,"Leiden"
"14176","298",38,"GO",1,"Leiden"
"14177","298",38,"GO",1,"Leiden"
"14178","298",38,"NO-GO",1,"Leiden"
"14179","298",38,"GO",0,"Leiden"
"14180","298",38,"GO",1,"Leiden"
"14181","298",38,"NO-GO",1,"Leiden"
"14182","298",38,"NO-GO",1,"Leiden"
"14183","298",38,"GO",1,"Leiden"
"14184","298",38,"GO",1,"Leiden"
"14185","298",38,"GO",0,"Leiden"
"14186","298",38,"GO",1,"Leiden"
"14187","298",38,"GO",1,"Leiden"
"14188","298",38,"GO",1,"Leiden"
"14189","298",38,"GO",1,"Leiden"
"14190","298",38,"GO",1,"Leiden"
"14191","298",38,"GO",1,"Leiden"
"14192","298",38,"GO",1,"Leiden"
"14193","298",38,"GO",1,"Leiden"
"14194","298",38,"NO-GO",1,"Leiden"
"14195","298",38,"NO-GO",1,"Leiden"
"14196","298",38,"NO-GO",1,"Leiden"
"14197","298",38,"GO",1,"Leiden"
"14198","298",38,"NO-GO",1,"Leiden"
"14199","298",38,"NO-GO",1,"Leiden"
"14200","298",38,"GO",1,"Leiden"
"14201","298",38,"NO-GO",1,"Leiden"
"14202","298",38,"NO-GO",1,"Leiden"
"14203","298",38,"NO-GO",0,"Leiden"
"14204","298",38,"NO-GO",1,"Leiden"
"14205","298",38,"NO-GO",1,"Leiden"
"14206","298",38,"GO",1,"Leiden"
"14207","298",38,"NO-GO",1,"Leiden"
"14208","298",38,"NO-GO",1,"Leiden"
"14209","298",38,"NO-GO",1,"Leiden"
"14210","298",39,"NO-GO",1,"Leiden"
"14211","298",39,"NO-GO",0,"Leiden"
"14212","298",39,"NO-GO",1,"Leiden"
"14213","298",39,"GO",1,"Leiden"
"14214","298",39,"NO-GO",1,"Leiden"
"14215","298",39,"GO",1,"Leiden"
"14216","298",39,"GO",1,"Leiden"
"14217","298",39,"GO",1,"Leiden"
"14218","298",39,"GO",1,"Leiden"
"14219","298",39,"GO",1,"Leiden"
"14220","298",39,"GO",0,"Leiden"
"14221","298",39,"GO",1,"Leiden"
"14222","298",39,"NO-GO",1,"Leiden"
"14223","298",39,"GO",1,"Leiden"
"14224","298",39,"GO",1,"Leiden"
"14225","298",39,"GO",1,"Leiden"
"14226","298",39,"GO",1,"Leiden"
"14227","298",39,"NO-GO",1,"Leiden"
"14228","298",39,"NO-GO",1,"Leiden"
"14229","298",39,"NO-GO",1,"Leiden"
"14230","298",39,"NO-GO",1,"Leiden"
"14231","298",39,"GO",1,"Leiden"
"14232","298",39,"GO",1,"Leiden"
"14233","298",39,"NO-GO",0,"Leiden"
"14234","298",39,"NO-GO",1,"Leiden"
"14235","298",39,"NO-GO",1,"Leiden"
"14236","298",39,"NO-GO",1,"Leiden"
"14237","298",39,"NO-GO",1,"Leiden"
"14238","298",39,"GO",1,"Leiden"
"14239","298",39,"GO",1,"Leiden"
"14240","298",39,"GO",1,"Leiden"
"14241","298",39,"GO",1,"Leiden"
"14242","298",39,"NO-GO",1,"Leiden"
"14243","298",39,"NO-GO",1,"Leiden"
"14244","298",39,"GO",1,"Leiden"
"14245","298",39,"NO-GO",1,"Leiden"
"14246","298",39,"NO-GO",1,"Leiden"
"14247","298",39,"NO-GO",1,"Leiden"
"14248","298",39,"GO",1,"Leiden"
"14249","298",39,"GO",1,"Leiden"
"14250","298",39,"GO",1,"Leiden"
"14251","298",39,"NO-GO",1,"Leiden"
"14252","298",39,"GO",1,"Leiden"
"14253","298",39,"GO",1,"Leiden"
"14254","298",39,"GO",1,"Leiden"
"14255","298",39,"GO",1,"Leiden"
"14256","298",39,"GO",1,"Leiden"
"14257","298",39,"NO-GO",1,"Leiden"
"14258","298",39,"NO-GO",1,"Leiden"
"14259","298",39,"GO",1,"Leiden"
"14260","298",39,"GO",1,"Leiden"
"14261","298",39,"NO-GO",1,"Leiden"
"14262","298",39,"NO-GO",1,"Leiden"
"14263","298",39,"NO-GO",1,"Leiden"
"14264","298",39,"NO-GO",1,"Leiden"
"14265","298",39,"GO",1,"Leiden"
"14266","298",39,"GO",1,"Leiden"
"14267","298",39,"GO",1,"Leiden"
"14268","298",39,"NO-GO",1,"Leiden"
"14269","298",39,"NO-GO",1,"Leiden"
"14270","298",39,"GO",1,"Leiden"
"14271","298",39,"NO-GO",1,"Leiden"
"14272","298",39,"GO",1,"Leiden"
"14273","298",39,"NO-GO",1,"Leiden"
"14274","298",39,"NO-GO",1,"Leiden"
"14275","298",39,"NO-GO",1,"Leiden"
"14276","298",39,"GO",1,"Leiden"
"14277","298",39,"GO",1,"Leiden"
"14278","298",39,"GO",1,"Leiden"
"14279","298",39,"NO-GO",1,"Leiden"
"14280","298",39,"GO",1,"Leiden"
"14281","298",39,"GO",1,"Leiden"
"14282","298",39,"GO",1,"Leiden"
"14283","298",39,"GO",1,"Leiden"
"14284","298",39,"GO",1,"Leiden"
"14285","298",39,"GO",1,"Leiden"
"14286","298",39,"NO-GO",1,"Leiden"
"14287","298",39,"NO-GO",1,"Leiden"
"14288","298",39,"NO-GO",1,"Leiden"
"14289","298",39,"NO-GO",1,"Leiden"
"14290","298",39,"NO-GO",1,"Leiden"
"14291","298",39,"GO",1,"Leiden"
"14292","298",39,"NO-GO",1,"Leiden"
"14293","298",39,"NO-GO",1,"Leiden"
"14294","298",39,"NO-GO",1,"Leiden"
"14295","298",39,"NO-GO",1,"Leiden"
"14296","298",39,"NO-GO",1,"Leiden"
"14297","298",39,"GO",1,"Leiden"
"14298","298",39,"GO",1,"Leiden"
"14299","298",39,"NO-GO",1,"Leiden"
"14300","298",39,"GO",1,"Leiden"
"14301","298",39,"GO",1,"Leiden"
"14302","298",39,"GO",1,"Leiden"
"14303","298",39,"NO-GO",1,"Leiden"
"14304","298",39,"GO",1,"Leiden"
"14305","298",39,"NO-GO",1,"Leiden"
"14306","298",39,"GO",0,"Leiden"
"14307","298",39,"GO",1,"Leiden"
"14308","298",39,"GO",1,"Leiden"
"14309","298",39,"NO-GO",1,"Leiden"
"14310","298",40,"GO",1,"Leiden"
"14311","298",40,"NO-GO",1,"Leiden"
"14312","298",40,"NO-GO",1,"Leiden"
"14313","298",40,"NO-GO",1,"Leiden"
"14314","298",40,"GO",1,"Leiden"
"14315","298",40,"NO-GO",1,"Leiden"
"14316","298",40,"NO-GO",1,"Leiden"
"14317","298",40,"GO",1,"Leiden"
"14318","298",40,"GO",1,"Leiden"
"14319","298",40,"NO-GO",1,"Leiden"
"14320","298",40,"GO",1,"Leiden"
"14321","298",40,"NO-GO",1,"Leiden"
"14322","298",40,"NO-GO",1,"Leiden"
"14323","298",40,"NO-GO",1,"Leiden"
"14324","298",40,"NO-GO",1,"Leiden"
"14325","298",40,"GO",1,"Leiden"
"14326","298",40,"GO",1,"Leiden"
"14327","298",40,"NO-GO",1,"Leiden"
"14328","298",40,"GO",1,"Leiden"
"14329","298",40,"GO",1,"Leiden"
"14330","298",40,"GO",1,"Leiden"
"14331","298",40,"NO-GO",1,"Leiden"
"14332","298",40,"GO",1,"Leiden"
"14333","298",40,"GO",1,"Leiden"
"14334","298",40,"GO",1,"Leiden"
"14335","298",40,"GO",1,"Leiden"
"14336","298",40,"NO-GO",1,"Leiden"
"14337","298",40,"NO-GO",1,"Leiden"
"14338","298",40,"GO",1,"Leiden"
"14339","298",40,"NO-GO",1,"Leiden"
"14340","298",40,"NO-GO",1,"Leiden"
"14341","298",40,"GO",1,"Leiden"
"14342","298",40,"NO-GO",1,"Leiden"
"14343","298",40,"NO-GO",1,"Leiden"
"14344","298",40,"GO",1,"Leiden"
"14345","298",40,"GO",1,"Leiden"
"14346","298",40,"NO-GO",1,"Leiden"
"14347","298",40,"GO",1,"Leiden"
"14348","298",40,"NO-GO",1,"Leiden"
"14349","298",40,"GO",1,"Leiden"
"14350","298",40,"NO-GO",1,"Leiden"
"14351","298",40,"GO",1,"Leiden"
"14352","298",40,"GO",1,"Leiden"
"14353","298",40,"NO-GO",1,"Leiden"
"14354","298",40,"NO-GO",1,"Leiden"
"14355","298",40,"NO-GO",1,"Leiden"
"14356","298",40,"NO-GO",0,"Leiden"
"14357","298",40,"NO-GO",1,"Leiden"
"14358","298",40,"GO",1,"Leiden"
"14359","298",40,"GO",1,"Leiden"
"14360","298",40,"GO",1,"Leiden"
"14361","298",40,"GO",1,"Leiden"
"14362","298",40,"GO",1,"Leiden"
"14363","298",40,"GO",1,"Leiden"
"14364","298",40,"GO",1,"Leiden"
"14365","298",40,"GO",1,"Leiden"
"14366","298",40,"NO-GO",1,"Leiden"
"14367","298",40,"NO-GO",1,"Leiden"
"14368","298",40,"GO",1,"Leiden"
"14369","298",40,"NO-GO",1,"Leiden"
"14370","298",40,"GO",1,"Leiden"
"14371","298",40,"GO",1,"Leiden"
"14372","298",40,"NO-GO",1,"Leiden"
"14373","298",40,"NO-GO",1,"Leiden"
"14374","298",40,"GO",1,"Leiden"
"14375","298",40,"NO-GO",1,"Leiden"
"14376","298",40,"NO-GO",1,"Leiden"
"14377","301",0,"GO",0,"Leiden"
"14378","301",0,"GO",1,"Leiden"
"14379","301",0,"GO",1,"Leiden"
"14380","301",0,"GO",1,"Leiden"
"14381","301",0,"GO",1,"Leiden"
"14382","301",0,"GO",1,"Leiden"
"14383","301",0,"GO",1,"Leiden"
"14384","301",0,"NO-GO",1,"Leiden"
"14385","301",0,"GO",1,"Leiden"
"14386","301",0,"NO-GO",1,"Leiden"
"14387","301",0,"GO",1,"Leiden"
"14388","301",0,"NO-GO",0,"Leiden"
"14389","301",0,"GO",1,"Leiden"
"14390","301",0,"NO-GO",1,"Leiden"
"14391","301",0,"GO",1,"Leiden"
"14392","301",0,"GO",1,"Leiden"
"14393","301",0,"NO-GO",1,"Leiden"
"14394","301",0,"GO",1,"Leiden"
"14395","301",0,"NO-GO",0,"Leiden"
"14396","301",0,"GO",1,"Leiden"
"14397","301",0,"NO-GO",1,"Leiden"
"14398","301",0,"GO",1,"Leiden"
"14399","301",0,"GO",0,"Leiden"
"14400","301",0,"GO",1,"Leiden"
"14401","301",0,"GO",1,"Leiden"
"14402","301",0,"NO-GO",1,"Leiden"
"14403","301",0,"GO",1,"Leiden"
"14404","301",0,"GO",1,"Leiden"
"14405","301",0,"GO",1,"Leiden"
"14406","301",0,"GO",1,"Leiden"
"14407","301",0,"GO",1,"Leiden"
"14408","301",0,"NO-GO",1,"Leiden"
"14409","301",0,"GO",1,"Leiden"
"14410","301",0,"GO",1,"Leiden"
"14411","301",0,"NO-GO",1,"Leiden"
"14412","301",0,"NO-GO",1,"Leiden"
"14413","301",0,"GO",1,"Leiden"
"14414","301",0,"GO",1,"Leiden"
"14415","301",0,"NO-GO",1,"Leiden"
"14416","301",0,"GO",1,"Leiden"
"14417","301",0,"GO",1,"Leiden"
"14418","301",0,"NO-GO",0,"Leiden"
"14419","301",0,"NO-GO",1,"Leiden"
"14420","301",0,"GO",1,"Leiden"
"14421","301",0,"GO",1,"Leiden"
"14422","301",0,"NO-GO",1,"Leiden"
"14423","301",0,"NO-GO",1,"Leiden"
"14424","301",0,"GO",1,"Leiden"
"14425","301",0,"GO",1,"Leiden"
"14426","301",0,"GO",1,"Leiden"
"14427","301",0,"NO-GO",1,"Leiden"
"14428","301",0,"NO-GO",0,"Leiden"
"14429","301",0,"GO",1,"Leiden"
"14430","301",0,"GO",1,"Leiden"
"14431","301",0,"GO",1,"Leiden"
"14432","301",0,"NO-GO",1,"Leiden"
"14433","301",0,"NO-GO",0,"Leiden"
"14434","301",0,"NO-GO",1,"Leiden"
"14435","301",0,"GO",1,"Leiden"
"14436","301",0,"NO-GO",0,"Leiden"
"14437","301",0,"NO-GO",1,"Leiden"
"14438","301",0,"GO",1,"Leiden"
"14439","301",0,"GO",1,"Leiden"
"14440","301",0,"NO-GO",1,"Leiden"
"14441","301",0,"NO-GO",0,"Leiden"
"14442","301",0,"NO-GO",0,"Leiden"
"14443","301",0,"NO-GO",1,"Leiden"
"14444","301",0,"GO",1,"Leiden"
"14445","301",0,"NO-GO",0,"Leiden"
"14446","301",0,"GO",1,"Leiden"
"14447","301",0,"NO-GO",1,"Leiden"
"14448","301",0,"NO-GO",0,"Leiden"
"14449","301",0,"GO",1,"Leiden"
"14450","301",0,"NO-GO",0,"Leiden"
"14451","301",0,"GO",1,"Leiden"
"14452","301",0,"NO-GO",1,"Leiden"
"14453","301",0,"NO-GO",1,"Leiden"
"14454","301",0,"NO-GO",1,"Leiden"
"14455","301",0,"GO",1,"Leiden"
"14456","301",0,"NO-GO",1,"Leiden"
"14457","301",0,"GO",1,"Leiden"
"14458","301",0,"GO",1,"Leiden"
"14459","301",0,"NO-GO",1,"Leiden"
"14460","301",0,"NO-GO",0,"Leiden"
"14461","301",0,"GO",1,"Leiden"
"14462","301",0,"NO-GO",0,"Leiden"
"14463","301",0,"NO-GO",0,"Leiden"
"14464","301",0,"NO-GO",0,"Leiden"
"14465","301",0,"NO-GO",0,"Leiden"
"14466","301",0,"NO-GO",1,"Leiden"
"14467","301",0,"NO-GO",0,"Leiden"
"14468","301",0,"GO",1,"Leiden"
"14469","301",0,"GO",1,"Leiden"
"14470","301",0,"NO-GO",0,"Leiden"
"14471","301",0,"NO-GO",1,"Leiden"
"14472","301",0,"GO",1,"Leiden"
"14473","301",0,"NO-GO",0,"Leiden"
"14474","301",0,"GO",1,"Leiden"
"14475","301",0,"GO",1,"Leiden"
"14476","301",1,"GO",1,"Leiden"
"14477","301",1,"NO-GO",1,"Leiden"
"14478","301",1,"NO-GO",0,"Leiden"
"14479","301",1,"GO",1,"Leiden"
"14480","301",1,"GO",1,"Leiden"
"14481","301",1,"GO",1,"Leiden"
"14482","301",1,"GO",1,"Leiden"
"14483","301",1,"NO-GO",0,"Leiden"
"14484","301",1,"NO-GO",1,"Leiden"
"14485","301",1,"NO-GO",0,"Leiden"
"14486","301",1,"NO-GO",0,"Leiden"
"14487","301",1,"GO",1,"Leiden"
"14488","301",1,"NO-GO",0,"Leiden"
"14489","301",1,"NO-GO",0,"Leiden"
"14490","301",1,"NO-GO",1,"Leiden"
"14491","301",1,"NO-GO",1,"Leiden"
"14492","301",1,"NO-GO",1,"Leiden"
"14493","301",1,"GO",1,"Leiden"
"14494","301",1,"NO-GO",1,"Leiden"
"14495","301",1,"GO",1,"Leiden"
"14496","301",1,"GO",1,"Leiden"
"14497","301",1,"GO",1,"Leiden"
"14498","301",1,"GO",1,"Leiden"
"14499","301",1,"GO",1,"Leiden"
"14500","301",1,"NO-GO",1,"Leiden"
"14501","301",1,"NO-GO",1,"Leiden"
"14502","301",1,"GO",1,"Leiden"
"14503","301",1,"GO",1,"Leiden"
"14504","301",1,"NO-GO",0,"Leiden"
"14505","301",1,"GO",1,"Leiden"
"14506","301",1,"GO",1,"Leiden"
"14507","301",1,"GO",1,"Leiden"
"14508","301",1,"NO-GO",0,"Leiden"
"14509","301",1,"GO",1,"Leiden"
"14510","301",1,"GO",1,"Leiden"
"14511","301",1,"NO-GO",0,"Leiden"
"14512","301",1,"GO",1,"Leiden"
"14513","301",1,"NO-GO",1,"Leiden"
"14514","301",1,"GO",1,"Leiden"
"14515","301",1,"GO",1,"Leiden"
"14516","301",1,"GO",0,"Leiden"
"14517","301",1,"NO-GO",0,"Leiden"
"14518","301",1,"GO",1,"Leiden"
"14519","301",1,"GO",1,"Leiden"
"14520","301",1,"GO",1,"Leiden"
"14521","301",1,"GO",1,"Leiden"
"14522","301",1,"NO-GO",1,"Leiden"
"14523","301",1,"NO-GO",1,"Leiden"
"14524","301",1,"NO-GO",1,"Leiden"
"14525","301",1,"NO-GO",0,"Leiden"
"14526","301",1,"GO",1,"Leiden"
"14527","301",1,"GO",1,"Leiden"
"14528","301",1,"GO",1,"Leiden"
"14529","301",1,"NO-GO",1,"Leiden"
"14530","301",1,"NO-GO",1,"Leiden"
"14531","301",1,"GO",1,"Leiden"
"14532","301",1,"GO",1,"Leiden"
"14533","301",1,"GO",1,"Leiden"
"14534","301",1,"GO",1,"Leiden"
"14535","301",1,"NO-GO",0,"Leiden"
"14536","301",1,"GO",1,"Leiden"
"14537","301",1,"GO",1,"Leiden"
"14538","301",1,"NO-GO",1,"Leiden"
"14539","301",1,"NO-GO",0,"Leiden"
"14540","301",1,"GO",1,"Leiden"
"14541","301",1,"GO",1,"Leiden"
"14542","301",1,"NO-GO",1,"Leiden"
"14543","301",1,"NO-GO",1,"Leiden"
"14544","301",1,"NO-GO",1,"Leiden"
"14545","301",1,"GO",1,"Leiden"
"14546","301",1,"GO",1,"Leiden"
"14547","301",1,"GO",1,"Leiden"
"14548","301",1,"NO-GO",0,"Leiden"
"14549","301",1,"GO",1,"Leiden"
"14550","301",1,"GO",1,"Leiden"
"14551","301",1,"NO-GO",1,"Leiden"
"14552","301",1,"NO-GO",1,"Leiden"
"14553","301",1,"NO-GO",1,"Leiden"
"14554","301",1,"NO-GO",1,"Leiden"
"14555","301",1,"NO-GO",0,"Leiden"
"14556","301",1,"NO-GO",1,"Leiden"
"14557","301",1,"GO",1,"Leiden"
"14558","301",1,"GO",1,"Leiden"
"14559","301",1,"GO",1,"Leiden"
"14560","301",1,"GO",1,"Leiden"
"14561","301",1,"GO",1,"Leiden"
"14562","301",1,"NO-GO",1,"Leiden"
"14563","301",1,"GO",1,"Leiden"
"14564","301",1,"NO-GO",1,"Leiden"
"14565","301",1,"GO",1,"Leiden"
"14566","301",1,"NO-GO",1,"Leiden"
"14567","301",1,"GO",1,"Leiden"
"14568","301",1,"GO",1,"Leiden"
"14569","301",1,"NO-GO",1,"Leiden"
"14570","301",1,"NO-GO",0,"Leiden"
"14571","301",1,"NO-GO",1,"Leiden"
"14572","301",1,"NO-GO",1,"Leiden"
"14573","301",1,"NO-GO",0,"Leiden"
"14574","301",1,"GO",1,"Leiden"
"14575","301",1,"NO-GO",1,"Leiden"
"14576","301",2,"GO",1,"Leiden"
"14577","301",2,"NO-GO",1,"Leiden"
"14578","301",2,"NO-GO",1,"Leiden"
"14579","301",2,"NO-GO",1,"Leiden"
"14580","301",2,"NO-GO",1,"Leiden"
"14581","301",2,"NO-GO",1,"Leiden"
"14582","301",2,"GO",1,"Leiden"
"14583","301",2,"GO",1,"Leiden"
"14584","301",2,"NO-GO",1,"Leiden"
"14585","301",2,"GO",1,"Leiden"
"14586","301",2,"NO-GO",1,"Leiden"
"14587","301",2,"GO",1,"Leiden"
"14588","301",2,"NO-GO",0,"Leiden"
"14589","301",2,"GO",1,"Leiden"
"14590","301",2,"NO-GO",1,"Leiden"
"14591","301",2,"GO",1,"Leiden"
"14592","301",2,"GO",1,"Leiden"
"14593","301",2,"NO-GO",1,"Leiden"
"14594","301",2,"NO-GO",1,"Leiden"
"14595","301",2,"NO-GO",0,"Leiden"
"14596","301",2,"GO",1,"Leiden"
"14597","301",2,"NO-GO",1,"Leiden"
"14598","301",2,"GO",1,"Leiden"
"14599","301",2,"GO",1,"Leiden"
"14600","301",2,"NO-GO",1,"Leiden"
"14601","301",2,"NO-GO",1,"Leiden"
"14602","301",2,"NO-GO",0,"Leiden"
"14603","301",2,"GO",1,"Leiden"
"14604","301",2,"NO-GO",1,"Leiden"
"14605","301",2,"NO-GO",1,"Leiden"
"14606","301",2,"NO-GO",1,"Leiden"
"14607","301",2,"NO-GO",1,"Leiden"
"14608","301",2,"GO",1,"Leiden"
"14609","301",2,"GO",1,"Leiden"
"14610","301",2,"NO-GO",1,"Leiden"
"14611","301",2,"NO-GO",1,"Leiden"
"14612","301",2,"GO",1,"Leiden"
"14613","301",2,"NO-GO",1,"Leiden"
"14614","301",2,"NO-GO",1,"Leiden"
"14615","301",2,"NO-GO",1,"Leiden"
"14616","301",2,"NO-GO",1,"Leiden"
"14617","301",2,"GO",1,"Leiden"
"14618","301",2,"NO-GO",1,"Leiden"
"14619","301",2,"NO-GO",0,"Leiden"
"14620","301",2,"GO",1,"Leiden"
"14621","301",2,"GO",1,"Leiden"
"14622","301",2,"GO",1,"Leiden"
"14623","301",2,"NO-GO",0,"Leiden"
"14624","301",2,"NO-GO",0,"Leiden"
"14625","301",2,"NO-GO",1,"Leiden"
"14626","301",2,"NO-GO",1,"Leiden"
"14627","301",2,"GO",1,"Leiden"
"14628","301",2,"NO-GO",1,"Leiden"
"14629","301",2,"GO",1,"Leiden"
"14630","301",2,"GO",1,"Leiden"
"14631","301",2,"NO-GO",1,"Leiden"
"14632","301",2,"GO",1,"Leiden"
"14633","301",2,"NO-GO",0,"Leiden"
"14634","301",2,"NO-GO",1,"Leiden"
"14635","301",2,"NO-GO",1,"Leiden"
"14636","301",2,"GO",1,"Leiden"
"14637","301",2,"GO",1,"Leiden"
"14638","301",2,"GO",1,"Leiden"
"14639","301",2,"GO",1,"Leiden"
"14640","301",2,"GO",1,"Leiden"
"14641","301",2,"GO",1,"Leiden"
"14642","301",2,"NO-GO",1,"Leiden"
"14643","301",2,"GO",1,"Leiden"
"14644","301",2,"NO-GO",1,"Leiden"
"14645","301",2,"NO-GO",1,"Leiden"
"14646","301",2,"GO",1,"Leiden"
"14647","301",2,"GO",1,"Leiden"
"14648","301",2,"GO",1,"Leiden"
"14649","301",2,"NO-GO",1,"Leiden"
"14650","301",2,"NO-GO",0,"Leiden"
"14651","301",2,"NO-GO",0,"Leiden"
"14652","301",2,"GO",1,"Leiden"
"14653","301",2,"GO",1,"Leiden"
"14654","301",2,"GO",1,"Leiden"
"14655","301",2,"GO",1,"Leiden"
"14656","301",2,"NO-GO",1,"Leiden"
"14657","301",2,"GO",1,"Leiden"
"14658","301",2,"NO-GO",1,"Leiden"
"14659","301",2,"GO",1,"Leiden"
"14660","301",2,"NO-GO",1,"Leiden"
"14661","301",2,"NO-GO",1,"Leiden"
"14662","301",2,"GO",1,"Leiden"
"14663","301",2,"GO",1,"Leiden"
"14664","301",2,"NO-GO",1,"Leiden"
"14665","301",2,"NO-GO",0,"Leiden"
"14666","301",2,"GO",1,"Leiden"
"14667","301",2,"GO",1,"Leiden"
"14668","301",2,"NO-GO",1,"Leiden"
"14669","301",2,"GO",1,"Leiden"
"14670","301",2,"NO-GO",1,"Leiden"
"14671","301",2,"GO",1,"Leiden"
"14672","301",2,"GO",1,"Leiden"
"14673","301",2,"GO",1,"Leiden"
"14674","301",2,"NO-GO",1,"Leiden"
"14675","301",2,"NO-GO",1,"Leiden"
"14676","301",3,"NO-GO",1,"Leiden"
"14677","301",3,"GO",1,"Leiden"
"14678","301",3,"GO",1,"Leiden"
"14679","301",3,"NO-GO",0,"Leiden"
"14680","301",3,"NO-GO",1,"Leiden"
"14681","301",3,"GO",1,"Leiden"
"14682","301",3,"NO-GO",0,"Leiden"
"14683","301",3,"GO",1,"Leiden"
"14684","301",3,"NO-GO",1,"Leiden"
